route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
601,56_平日(共通),7b921555-2fad-4e32-8eff-ee23909fef35,,,,,601,0,0
610,56_平日(共通),795ea0ed-ea03-418e-b8ff-ef36b79e5c8f,,,,,610,0,0
610,56_平日(共通),e708c7b0-7231-40b4-a5d0-ef5bdd2f5667,,,,,610,0,0
601,56_日祝(共通),b3004c2c-885f-4eba-ae93-ef7e317263ae,,,,,601,0,0
4121,56_土曜(共通),a56bcdf1-c89d-45cf-b2f8-f0e4033eb3c3,,,,,4121,0,0
633,56_土曜(共通),6774776f-b63e-4e6a-82cb-f2573ba2ef49,,,,,633,0,0
610,56_平日(共通),fe8112aa-378f-4d0b-96c9-f2fda118a445,,,,,610,0,0
170,56_平日(共通),1e561c9d-7c09-476d-b594-f36d1d8d0e99,,,,,170,0,0
4690,57_平日(共通),2df44664-a83f-433c-9f92-f675b6ca848e,,,,,4690,0,0
633,56_日祝(共通),6d228816-2faa-4e79-a5dd-f7b0ec99cc30,,,,,633,0,0
4121,56_平日(共通),69957f75-bebe-4171-b677-f80baf36f909,,,,,4121,0,0
600,56_平日(共通),f8997e0d-465c-4fc2-8ffc-f94ec01272e7,,,,,600,0,0
4081,56_土曜(共通),7942be12-4907-47f3-972e-f993530d5db1,,,,,4081,0,0
633,56_日祝(共通),60b278c5-f0a6-4584-a4ee-f9e500438ba5,,,,,633,0,0
4111,56_日祝(共通),5416a96a-3de6-481a-ace1-fb3422add62a,,,,,4111,0,0
1081,57_日祝(共通),f8955121-7315-4742-aed9-fb8c45e26f29,,,,,1081,0,0
4080,56_日祝(共通),ca07626f-6847-4fb2-b879-fc1329048094,,,,,4080,0,0
601,56_土曜(共通),6d05ab47-e263-4776-94aa-fc7c64e1b4b5,,,,,601,0,0
4121,56_土曜(共通),03c72fa0-fa28-46e9-bcba-fce64580475f,,,,,4121,0,0
611,56_日祝(共通),0c46398b-7a97-475a-b5b5-fe61be420079,,,,,611,0,0
