service_id,date,exception_type
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260204,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260204,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260205,1
8b13e106-40f4-4f59-902e-5019033c147c,20260205,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260205,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260205,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260206,1
8b13e106-40f4-4f59-902e-5019033c147c,20260206,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260206,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260206,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260209,1
8b13e106-40f4-4f59-902e-5019033c147c,20260209,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260209,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260209,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260210,1
8b13e106-40f4-4f59-902e-5019033c147c,20260210,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260210,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260210,2
56_平日(共通),20260211,2
56_日祝(共通),20260211,1
57_平日(共通),20260211,2
57_日祝(共通),20260211,1
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260212,1
8b13e106-40f4-4f59-902e-5019033c147c,20260212,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260212,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260212,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260213,1
8b13e106-40f4-4f59-902e-5019033c147c,20260213,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260213,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260213,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260216,1
8b13e106-40f4-4f59-902e-5019033c147c,20260216,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260216,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260216,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260217,1
8b13e106-40f4-4f59-902e-5019033c147c,20260217,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260217,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260217,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260218,1
8b13e106-40f4-4f59-902e-5019033c147c,20260218,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260218,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260218,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260219,1
8b13e106-40f4-4f59-902e-5019033c147c,20260219,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260219,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260219,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260220,1
8b13e106-40f4-4f59-902e-5019033c147c,20260220,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260220,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260220,2
56_平日(共通),20260223,2
56_日祝(共通),20260223,1
57_平日(共通),20260223,2
57_日祝(共通),20260223,1
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260224,1
8b13e106-40f4-4f59-902e-5019033c147c,20260224,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260224,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260224,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260225,1
8b13e106-40f4-4f59-902e-5019033c147c,20260225,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260225,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260225,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260226,1
8b13e106-40f4-4f59-902e-5019033c147c,20260226,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260226,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260226,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260227,1
8b13e106-40f4-4f59-902e-5019033c147c,20260227,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260227,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260227,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20260302,2
8b13e106-40f4-4f59-902e-5019033c147c,20260302,2
ae2be391-19a0-4123-b7ec-b138b389a5c5,20260302,1
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20260302,1
