stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
8109 9,,入楽寺前,,32.9722442,131.4580559,8109 9,,0,,,,
8110 9,,軸丸入口,,32.9738178,131.4619887,8110 9,,0,,,,
8111 9,,小野入口,,32.9739928,131.4653567,8111 9,,0,,,,
8112 9,,下自在,,32.975368,131.470993,8112 9,,0,,,,
8113 9,,支所入口,,32.9729387,131.4751411,8113 9,,0,,,,
8114 9,,岡城,,32.965832,131.402496,8114 9,,0,,,,
8165 9,,原尻の滝入口,,32.9661674,131.4499287,8165 9,,0,,,,
8166 9,,原尻の滝,,32.9649558,131.4504059,8166 9,,0,,,,
8301 9,,常盤橋,,32.956875,131.38002,8301 9,,0,,,,
8302 9,,堀切,,32.9538157,131.3774591,8302 9,,0,,,,
8303 1,,玉来,,32.9527431,131.3754037,8303 1,,0,,,,
8303 2,,玉来,,32.9526711,131.3754291,8303 2,,0,,,,
8304 9,,西玉来,,32.9510257,131.3720088,8304 9,,0,,,,
8305 9,,南部小学校前,,32.9512333,131.3685831,8305 9,,0,,,,
8306 9,,君が園,,32.9531746,131.3633747,8306 9,,0,,,,
8307 1,,松本,,32.9520688,131.3586344,8307 1,,0,,,,
8307 2,,松本,,32.9519945,131.3586451,8307 2,,0,,,,
8308 9,,穴井迫,,32.9521909,131.3530634,8308 9,,0,,,,
8309 9,,二本松,,32.947865,131.337387,8309 9,,0,,,,
8310 9,,三迫,,32.9489978,131.3325918,8310 9,,0,,,,
8311 1,,戸上,,32.9517509,131.31432,8311 1,,0,,,,
8311 2,,戸上,,32.9517599,131.3143523,8311 2,,0,,,,
8312 1,,畝割,,32.9532015,131.3074894,8312 1,,0,,,,
8312 2,,畝割,,32.9531025,131.3074813,8312 2,,0,,,,
8313 9,,石井,,32.9549974,131.2967825,8313 9,,0,,,,
8314 9,,下菅生,,32.9562235,131.289108,8314 9,,0,,,,
8315 9,,菅生小学校前,,32.9563334,131.2857373,8315 9,,0,,,,
8316 9,,上菅生,,32.9565336,131.2831049,8316 9,,0,,,,
8317 9,,甘橡,,32.955929,131.278503,8317 9,,0,,,,
8318 9,,塚山,,32.9523791,131.266754,8318 9,,0,,,,
8319 9,,二柱神社前,,32.951645,131.260345,8319 9,,0,,,,
8320 9,,原山,,32.951363,131.256607,8320 9,,0,,,,
8321 9,,甘橡,,32.9570644,131.2763263,8321 9,,0,,,,
8322 9,,平井,,32.9587319,131.2694347,8322 9,,0,,,,
8323 2,,田代,,32.9611437,131.254302,8323 2,,0,,,,
8323 9,,田代,,32.9612225,131.2543151,8323 9,,0,,,,
8325 1,,扇森稲荷神社,,32.955235,131.375046,8325 1,,0,,,,
8381 9,,下木,,32.970715,131.389236,8381 9,,0,,,,
8382 9,,三砂,,32.9700207,131.3874727,8382 9,,0,,,,
8383 9,,上三砂,,32.971535,131.3862692,8383 9,,0,,,,
8384 1,,平村,,32.9742155,131.3839915,8384 1,,0,,,,
8384 2,,平村,,32.9741714,131.3838789,8384 2,,0,,,,
8385 1,,竹田中学校前,,32.9735722,131.3792949,8385 1,,0,,,,
8385 2,,竹田中学校前,,32.9736487,131.3799762,8385 2,,0,,,,
8386 9,,鹿口,,32.9714477,131.3723515,8386 9,,0,,,,
8387 1,,中鹿口,,32.9727023,131.3696027,8387 1,,0,,,,
8387 2,,中鹿口,,32.9725717,131.3696268,8387 2,,0,,,,
8388 9,,上鹿口,,32.973274,131.3645058,8388 9,,0,,,,
8389 9,,平田,,32.974518,131.356979,8389 9,,0,,,,
8390 9,,高平,,32.97578,131.354172,8390 9,,0,,,,
8391 1,,十一,,32.9785533,131.3508696,8391 1,,0,,,,
8391 2,,十一,,32.9784813,131.3507569,8391 2,,0,,,,
8392 9,,紙漉,,32.9824765,131.3464055,8392 9,,0,,,,
8393 9,,米納,,32.983929,131.342773,8393 9,,0,,,,
8394 9,,地蔵原,,32.9873782,131.3392734,8394 9,,0,,,,
8395 9,,城原,,32.9908826,131.3374323,8395 9,,0,,,,
8396 9,,轟,,32.9936186,131.3341978,8396 9,,0,,,,
8397 9,,鍛治屋,,32.9958782,131.3312323,8397 9,,0,,,,
8398 9,,神田,,32.999062,131.322296,8398 9,,0,,,,
8399 9,,笹川,,33.0028347,131.3176187,8399 9,,0,,,,
8400 9,,浦久保入口,,33.006493,131.30719,8400 9,,0,,,,
8401 9,,小川,,33.011135,131.304337,8401 9,,0,,,,
8402 9,,桜馬場,,33.015888,131.297943,8402 9,,0,,,,
8403 9,,久住,,33.0181512,131.2961103,8403 9,,0,,,,
8420 9,,久住支所,,33.0207525,131.294051,8420 9,,0,,,,
8441 9,,久住支所前,,33.0200496,131.2947308,8441 9,,0,,,,
8442 9,,新町,,33.0211421,131.297081,8442 9,,0,,,,
8443 9,,正法寺前,,33.023994,131.298752,8443 9,,0,,,,
8444 9,,黒岩,,33.029472,131.301682,8444 9,,0,,,,
