stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1013 1,,鷹栖観音,,33.4989216,131.3249143,1013 1,,0,,,,
1013 2,,鷹栖観音,,33.4988992,131.3250591,1013 2,,0,,,,
1014 1,,拝田,,33.5034485,131.3291396,1014 1,,0,,,,
1014 2,,拝田,,33.5033546,131.3293166,1014 2,,0,,,,
1015 1,,下拝田,,33.5067524,131.3297164,1015 1,,0,,,,
1015 2,,下拝田,,33.5068195,131.3298505,1015 2,,0,,,,
1016 1,,山本,,33.5092866,131.3281621,1016 1,,0,,,,
1016 2,,山本,,33.5092642,131.3282506,1016 2,,0,,,,
1017 1,,上大塚入口,,33.5146203,131.3343017,1017 1,,0,,,,
1017 2,,上大塚入口,,33.5145957,131.3344009,1017 2,,0,,,,
1018 1,,新豊川,,33.5163183,131.3356859,1018 1,,0,,,,
1018 2,,新豊川,,33.5163463,131.335588,1018 2,,0,,,,
1019 1,,別府,,33.5192135,131.3401633,1019 1,,0,,,,
1019 2,,別府,,33.5191341,131.3402344,1019 2,,0,,,,
1020 1,,下別府,,33.5213686,131.3426578,1020 1,,0,,,,
1020 2,,下別府,,33.521306,131.3428523,1020 2,,0,,,,
1050 1,,葛原入口,,33.5359586,131.3295525,1050 1,,0,,,,
1051 1,,城井住宅前,,33.5390547,131.3304647,1051 1,,0,,,,
1052 1,,城,,33.5448463,131.3330661,1052 1,,0,,,,
1052 2,,城,,33.5448239,131.3332056,1052 2,,0,,,,
1053 1,,下城井,,33.549066,131.3352517,1053 1,,0,,,,
