route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1442,60_平日(共通),ae89dd8b-43f3-4bc0-8556-3ffe9fc61689,,,,bungotakada_yokkaichi_3_1,1442,0,0
2811,58_平日(共通),ac227ae5-113c-4d46-bbf8-40079d7932bf,,,,,2811,0,0
1443,60_平日(共通),44f5cee3-d6f8-48c5-8c16-403379f52ed8,,,,yokkaichi_bungotakada_10_1,1443,0,0
1443,60_日祝(共通),e30d83d3-6957-4c5c-bb2c-406ccf81547c,,,,yokkaichi_bungotakada_6_4,1443,0,0
1260,60_平日(共通),88479bf4-92ce-4358-b2db-40d2695f3ff3,,,,,1260,0,0
1880,54_日祝(共通),c063521b-0e66-40c8-90e2-41007aea390e,,,,,1880,0,0
1940,54_平日(共通),1243dc5b-844c-449d-8b84-411d5afaa1dc,,,,,1940,0,0
1870,58_土曜(共通),979d49f3-b662-4cf9-b1c0-41406a1ed92e,,,,,1870,0,0
1651,58_平日(共通),53e68bea-af0e-4501-8f4b-424354ff0014,,,,,1651,0,0
2060,58_日祝(共通),a8dce4e6-6af6-4090-b670-42c638e00498,,,,,2060,0,0
1441,60_土曜(共通),f070273f-7a00-419b-95f2-438df7f54315,,,,yokkaichi_bungotakada_6_3,1441,0,0
1270,60_平日(共通),95446d82-45b7-46d5-b0a6-44edde9a622e,,,,,1270,0,0
1881,54_土曜(共通),d8ad2079-8fa3-4648-a8e6-46107682420e,,,,,1881,0,0
1871,58_日祝(共通),8fbadda3-85ec-45eb-a2a9-473837bd9078,,,,,1871,0,0
1651,58_平日(共通),fcdc780e-6ba9-45fa-bce9-478b04be7bfa,,,,,1651,0,0
3984,15_平日(共通),304832cf-8285-4781-a6dc-47b8784dea75,,,,,3984,0,0
1821,55_平日(共通),da311eee-b5cd-4432-b60b-47bd2b87b450,,,,,1821,0,0
1881,54_土曜(共通),5af68c96-049b-4310-ab0c-4884c2f70da5,,,,,1881,0,0
1980,58_平日(共通),162e39cd-c98f-4176-8e51-48ae40b14329,,,,,1980,0,0
3985,15_平日(共通),c5e5582d-5b7c-422f-bf1f-49452cba9609,,,,,3985,0,0
1440,60_日祝(共通),972ff4a9-125b-4646-ac88-4a43016e6a9b,,,,bungotakada_yokkaichi_3_4,1440,0,0
1881,54_平日(共通),64a5b8c2-6812-4a4b-96e9-4ac1680439de,,,,,1881,0,0
1531,60_平日(共通),04fbe268-052c-424c-abf5-4b24e10654e6,,,,,1531,0,0
1821,55_平日(共通),6c84b38a-0c05-4d2f-b023-4b41595f27e9,,,,,1821,0,0
1981,58_日祝(共通),c38988e0-e10d-4964-b0bc-4b7800e26db0,,,,,1981,0,0
1441,60_平日(共通),63710671-d72a-4868-bd35-4c038980d799,,,,yokkaichi_bungotakada_3_1,1441,0,0
1271,60_日祝(共通),213a0596-7eb9-4a59-ba8a-4c13a79823e0,,,,,1271,0,0
1441,60_土曜(共通),6aff1539-39aa-4bd3-84bc-4c1a77d6cf3c,,,,yokkaichi_bungotakada_1_3,1441,0,0
1443,60_日祝(共通),05875d06-4d67-4281-8cf3-4cda618c8cf8,,,,yokkaichi_bungotakada_2_4,1443,0,0
1442,60_日祝(共通),b2db8531-92a7-4b2c-9821-4d050708b0e6,,,,bungotakada_yokkaichi_2_4,1442,0,0
1650,55_土曜(共通),ff128cf2-eb9a-494f-8e71-4e221b92afe4,,,,,1650,0,0
1651,55_土曜(共通),7097efcf-07d6-4c04-bf0e-4ebec02e6d43,,,,,1651,0,0
1440,60_日祝(共通),dd32a864-b0fd-426e-ae1f-4eff45bfac6b,,,,bungotakada_yokkaichi_5_4,1440,0,0
1443,60_平日(共通),c478617e-07b7-4d21-8fac-4f14ff67267a,,,,yokkaichi_bungotakada_1_1,1443,0,0
1443,60_土曜(共通),9ee2e204-689e-415f-a30f-4f23efff1626,,,,yokkaichi_bungotakada_1_3,1443,0,0
1443,60_土曜(共通),e531f349-30fb-467f-9001-501449e2f35f,,,,yokkaichi_bungotakada_3_3,1443,0,0
2000,58_土曜(共通),8eff7021-54be-4266-b967-5077a741a8a2,,,,,2000,0,0
1441,60_平日(共通),53d31be4-1bfa-4af7-97a2-5115dfa608e6,,,,yokkaichi_bungotakada_5_1,1441,0,0
1442,60_土曜(共通),24b6c23a-b949-4f53-83eb-5228bf893f55,,,,bungotakada_yokkaichi_1_3,1442,0,0
2001,58_土曜(共通),487c4c0d-0f58-4eca-af26-52813f0afb86,,,,,2001,0,0
1881,54_平日(共通),5774670f-4c06-44c0-ac7d-52dd39f619b8,,,,,1881,0,0
